label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
C,0.4882032573223114,0.3793178796768188,-0.2053751498460769,0.9999817609786988,0.4921793043613434,0.4536728858947754,0.0476167649030685,0.9999602437019348,0.427090585231781,0.4738589227199554,-0.1795298308134079,0.999997615814209,0.4714777767658233,0.7121712565422058,0.0925177261233329,0.9999321103096008,0.439079076051712,0.7166581153869629,-0.0924893245100975,0.9999969601631165,0.4292009472846985,0.8558434844017029,0.2197014093399047,0.8452419638633728,0.536065936088562,0.7797964215278625,-0.2396004199981689,0.997970461845398,0.3581348359584808,0.8271743059158325,0.4918587207794189,0.9346229434013368,0.5368642210960388,0.968972623348236,-0.1667419373989105,0.9986674189567566,0.3449300229549408,0.8086918592453003,0.5194757580757141,0.9443626999855042,0.5284055471420288,0.991245985031128,-0.1591026484966278,0.9933501482009888,0.3615669012069702,0.8798972368240356,0.503993034362793,0.9456859827041626,0.5657879114151001,1.0065144300460815,-0.2329125106334686,0.9976435899734496
C,0.4881184995174408,0.3786831200122833,-0.2011042684316635,0.9999809861183168,0.4918097555637359,0.4537440836429596,0.0484582334756851,0.9999592304229736,0.4270939230918884,0.4735828936100006,-0.1793845295906067,0.999997615814209,0.4709823131561279,0.7122449278831482,0.0927924066781997,0.9999327063560486,0.438983678817749,0.7167710661888123,-0.0927666574716568,0.9999969601631165,0.4291891753673553,0.8559148907661438,0.2217742651700973,0.8441227078437805,0.5360721349716187,0.7797349095344543,-0.2358542531728744,0.9979750514030457,0.3581098318099975,0.8271675705909729,0.4935410618782043,0.9344781637191772,0.5368663668632507,0.9688880443572998,-0.1637236624956131,0.998668134212494,0.3449121713638305,0.8086401224136353,0.5211667418479919,0.9439536333084106,0.5284667611122131,0.991199553012848,-0.1561275422573089,0.9933682084083556,0.3615793287754059,0.879936933517456,0.5063192248344421,0.9455634355545044,0.5657864809036255,1.006460428237915,-0.2291819304227829,0.9976560473442078
C,0.4881135523319244,0.378738135099411,-0.1952431052923202,0.9999803900718688,0.4917640388011932,0.4542184472084045,0.049031838774681,0.9999582171440125,0.42709681391716,0.4736502170562744,-0.1777799874544143,0.999997615814209,0.470962643623352,0.7128340005874634,0.0927864462137222,0.9999327659606934,0.4389788806438446,0.7172849178314209,-0.0927604511380195,0.9999969601631165,0.4292255640029907,0.8560648560523987,0.2221013158559799,0.8444209694862366,0.5360687971115112,0.7797232866287231,-0.2356564849615097,0.997986376285553,0.3581072986125946,0.8271717429161072,0.4928983747959137,0.9350236058235168,0.536875307559967,0.9687368273735046,-0.1638187915086746,0.9986722469329834,0.3449225127696991,0.8086298704147339,0.5201422572135925,0.9441383481025696,0.5285378098487854,0.991077184677124,-0.1562259346246719,0.9933852553367616,0.3615941405296325,0.8799471259117126,0.5058628916740417,0.9460368752479552,0.5657161474227905,1.0063507556915283,-0.2287848740816116,0.9976711869239808
C,0.48797607421875,0.3820133805274963,-0.1939004361629486,0.9999797344207764,0.4915820062160492,0.4569050073623657,0.0482386983931064,0.999958038330078,0.4266743063926697,0.4767869412899017,-0.1769627630710601,0.999997615814209,0.4709440469741821,0.714952826499939,0.0927481278777122,0.9999336004257202,0.4388980269432068,0.7193986177444458,-0.0927214622497558,0.9999970197677612,0.4295050501823425,0.8578625321388245,0.2241382896900177,0.8458655476570129,0.5361359715461731,0.7795417308807373,-0.2349884659051895,0.9980155825614928,0.3581324517726898,0.8272425532341003,0.492735207080841,0.9362468123435974,0.5368918180465698,0.9686481356620787,-0.1640258133411407,0.9986945390701294,0.3449980318546295,0.8085950613021851,0.5198885798454285,0.9448118209838868,0.5286619663238525,0.9909611940383912,-0.156547263264656,0.99348783493042,0.3616418838500976,0.8805941343307495,0.5055280923843384,0.947060227394104,0.5656476020812988,1.0060724020004272,-0.2288734763860702,0.997719943523407
C,0.4878299236297607,0.3836859464645386,-0.1942331492900848,0.9999796748161316,0.491466611623764,0.4580793678760528,0.0477707535028457,0.9999586939811708,0.4264076948165893,0.4784545004367828,-0.1770880669355392,0.999997615814209,0.470943808555603,0.7159509658813477,0.0927419662475586,0.9999344348907472,0.4388417899608612,0.7204485535621643,-0.0927150845527648,0.999997079372406,0.4296817481517792,0.8588616251945496,0.2249636054039001,0.846815288066864,0.5361852049827576,0.7794182300567627,-0.2348697930574417,0.998033881187439,0.358150452375412,0.8272777795791626,0.4933374226093292,0.936875343322754,0.5368963479995728,0.9685969352722168,-0.1643044203519821,0.9987127780914308,0.3450270295143127,0.8085576891899109,0.5205944776535034,0.9452646374702454,0.5287178754806519,0.9908552765846252,-0.1569391787052154,0.9935747981071472,0.3616516590118408,0.8809104561805725,0.506074845790863,0.9475919604301452,0.5656341314315796,1.0058343410491943,-0.2293322533369064,0.9977547526359558
C,0.4876971542835235,0.3860279023647308,-0.1960152238607406,0.9999793767929076,0.491381824016571,0.4603011608123779,0.0474120564758777,0.9999595284461976,0.4260372519493103,0.4818978607654571,-0.1769098788499832,0.9999975562095642,0.4710516929626465,0.7173447012901306,0.0926533490419387,0.9999353289604188,0.4387741982936859,0.7218703627586365,-0.0926224961876869,0.9999971389770508,0.4298951029777527,0.8612816333770752,0.2208354920148849,0.8491173982620239,0.5362859964370728,0.779323160648346,-0.2349032908678054,0.9980524778366088,0.3582099080085754,0.8273422122001648,0.4880770444869995,0.9376394748687744,0.5369285345077515,0.9685883522033693,-0.1644893437623977,0.9987349510192872,0.3451274633407593,0.8084708452224731,0.5154215097427368,0.9458250403404236,0.5288248658180237,0.990802764892578,-0.1571154445409774,0.99370276927948,0.3616758584976196,0.8811628222465515,0.5003138780593872,0.9483022689819336,0.5659149289131165,1.0055595636367798,-0.2297066450119018,0.997800886631012
C,0.48768150806427,0.386778324842453,-0.1968899667263031,0.9999791383743286,0.4913695752620697,0.4611649811267853,0.0474051795899868,0.9999599456787108,0.4259158670902252,0.4831286072731018,-0.1768534034490585,0.9999974966049194,0.4711027443408966,0.7178471684455872,0.092611439526081,0.999935746192932,0.4387500584125519,0.722385585308075,-0.0925788506865501,0.9999971389770508,0.4299794137477875,0.8621849417686462,0.2201505899429321,0.8504934310913086,0.536340594291687,0.7793213725090027,-0.2349985241889953,0.9980586767196656,0.3582373261451721,0.8273857831954956,0.4876061975955963,0.937891721725464,0.5369501709938049,0.9686052799224854,-0.1645319759845733,0.9987434148788452,0.3451938927173614,0.8084303736686707,0.5149954557418823,0.9460005164146424,0.5288833379745483,0.990811824798584,-0.1571179032325744,0.993755042552948,0.3616914451122284,0.881327748298645,0.4998473823070526,0.9485729932785034,0.5659212470054626,1.0054117441177368,-0.2298060357570648,0.9978196024894714
C,0.4872756898403168,0.3900049030780792,-0.195173978805542,0.9999794960021972,0.4913652241230011,0.4633709192276001,0.0498724207282066,0.9999614357948304,0.4258142709732055,0.4860538244247436,-0.1696902215480804,0.9999974370002748,0.4711544215679168,0.7200655341148376,0.0922577381134033,0.9999365210533142,0.4387426972389221,0.7241274118423462,-0.0922165885567665,0.9999971389770508,0.4302525520324707,0.8652731776237488,0.2111028283834457,0.8532438278198242,0.5365683436393738,0.7794203162193298,-0.2351561486721038,0.998063623905182,0.3583095371723175,0.8275997638702393,0.4731472134590149,0.9379620552062988,0.5369911193847656,0.9686011075973512,-0.1637566983699798,0.9987401366233826,0.3455093204975128,0.808427631855011,0.5001258254051208,0.9461048245429992,0.5289911031723022,0.9908046126365662,-0.1561335027217865,0.9937679171562196,0.3616917431354522,0.8814041018486023,0.4859663844108581,0.9487204551696776,0.5660903453826904,1.0052584409713743,-0.2282276600599289,0.997819483280182
C,0.4871853590011596,0.3905212879180908,-0.1945143342018127,0.9999796748161316,0.491372674703598,0.4639075994491577,0.0505994148552417,0.9999622702598572,0.4257700443267822,0.4866000413894653,-0.1681684851646423,0.9999974370002748,0.4711800217628479,0.7205062508583069,0.0920730680227279,0.9999368786811828,0.4387392401695251,0.7245573997497559,-0.0920279547572135,0.9999971389770508,0.4303284883499145,0.8658608794212341,0.2092369049787521,0.8540589809417725,0.5366527438163757,0.7794382572174072,-0.2355992197990417,0.9980606436729432,0.3583159744739532,0.8276830315589905,0.4717598557472229,0.9377984404563904,0.5370020866394043,0.9685944318771362,-0.1638028025627136,0.9987366795539856,0.3455839455127716,0.8084288239479065,0.4987732172012329,0.9460365176200868,0.5290327668190002,0.9907750487327576,-0.156145840883255,0.9937732815742492,0.3616869449615478,0.8814255595207214,0.4844665229320526,0.9486083984375,0.5661264061927795,1.0052350759506226,-0.2283643335103988,0.9978155493736268
C,0.4870707988739013,0.3925453722476959,-0.1919091045856475,0.9999793171882628,0.4915215075016022,0.46536585688591,0.0516121163964271,0.9999623894691468,0.4258038699626922,0.4884594678878784,-0.1662251204252243,0.9999973177909852,0.4712437987327575,0.7213904857635498,0.0913660302758216,0.9999358654022216,0.4387389421463012,0.725540041923523,-0.0913141593337059,0.9999970197677612,0.4306620657444,0.8667712211608887,0.2015644758939743,0.8542664647102356,0.5368563532829285,0.7795381546020508,-0.2347179800271988,0.9980036020278932,0.3583731949329376,0.8279252052307129,0.4601244628429413,0.9362938404083252,0.5370138883590698,0.9686006307601928,-0.1611810177564621,0.9986833930015564,0.3457053899765014,0.8084290027618408,0.4868480265140533,0.9447849988937378,0.5290417075157166,0.9907701015472412,-0.1531900912523269,0.9935905933380128,0.3616227805614471,0.8815004825592041,0.4740529060363769,0.9473751783370972,0.5661828517913818,1.0051757097244265,-0.22243432700634,0.997730016708374
C,0.486628770828247,0.3939152956008911,-0.18961863219738,0.9999794960021972,0.4913657903671264,0.4679202437400818,0.053711000829935,0.999962329864502,0.4260299205780029,0.49040687084198,-0.1620236188173294,0.9999973177909852,0.4713713228702545,0.7229622006416321,0.0912277996540069,0.999936044216156,0.4391464591026306,0.7264148592948914,-0.0911775603890419,0.9999970197677612,0.4313871562480926,0.8676090836524963,0.1987719535827636,0.8541573286056519,0.5372336506843567,0.7796519994735718,-0.2285270988941192,0.99799644947052,0.3589273393154144,0.8281318545341492,0.4550159573554992,0.935559093952179,0.5370090007781982,0.9686026573181152,-0.1566650122404098,0.9986698031425476,0.3462641537189483,0.8084056973457336,0.481524795293808,0.9442314505577089,0.5290437936782837,0.9907687902450562,-0.1487813293933868,0.9935396313667296,0.3615882396697998,0.8813599348068237,0.4711100161075592,0.946822464466095,0.5662174820899963,1.005030632019043,-0.2144615948200225,0.997706949710846
C,0.4860330820083618,0.3955558836460113,-0.1904358863830566,0.9999799132347108,0.4912908971309662,0.4696638882160187,0.0548280104994773,0.9999624490737916,0.426226258277893,0.4915557205677032,-0.1606875658035278,0.9999973177909852,0.4714371562004089,0.7243850231170654,0.0910265147686004,0.9999364018440248,0.4393403828144073,0.727371096611023,-0.0909769386053085,0.9999970197677612,0.4320329129695892,0.8685839176177979,0.1971971541643142,0.8545030951499939,0.5376344919204712,0.7798153162002563,-0.2284804284572601,0.9979828596115112,0.3593031167984009,0.8286113739013672,0.4545584619045257,0.9347861409187316,0.537004292011261,0.9685973525047302,-0.156161829829216,0.998650074005127,0.3468971848487854,0.8084097504615784,0.4811403751373291,0.9436972737312316,0.5290400981903076,0.9907655119895936,-0.1482609957456588,0.993463933467865,0.3615467548370361,0.8812534213066101,0.4701677858829498,0.946131467819214,0.5662863254547119,1.0048823356628418,-0.2148064523935318,0.9976702928543092
C,0.4858633279800415,0.3960579037666321,-0.1907626688480377,0.999980330467224,0.4912426769733429,0.4705168604850769,0.0546264164149761,0.9999630451202391,0.4263419508934021,0.4923580586910248,-0.1614395976066589,0.99999737739563,0.4714798331260681,0.7248420715332031,0.0910326242446899,0.9999372959136964,0.4395204484462738,0.7279012799263,-0.090983934700489,0.9999970197677612,0.4322516024112701,0.8690054416656494,0.1988986730575561,0.8548858761787415,0.5378385186195374,0.7800766825675964,-0.2257153242826461,0.9979885220527648,0.3594646453857422,0.8286862969398499,0.4573811292648315,0.9345316290855408,0.5370046496391296,0.9686687588691713,-0.1533510684967041,0.9986479878425598,0.347220242023468,0.8084108233451843,0.484047532081604,0.9435773491859436,0.5290214419364929,0.9908567070961,-0.1454453468322754,0.9934529066085817,0.361543744802475,0.8812381625175476,0.4726641178131103,0.9459972977638244,0.5663910508155823,1.0048468112945557,-0.2111999839544296,0.9976677298545836
C,0.4858034551143646,0.3966656029224396,-0.1909720003604889,0.9999811053276062,0.4912493824958801,0.4716509580612182,0.0545073859393596,0.9999642968177797,0.4264840185642242,0.4930976331233978,-0.1611633896827697,0.9999974370002748,0.4715565145015716,0.7254918217658997,0.0909644812345504,0.99993896484375,0.4396415054798126,0.7287246584892273,-0.0909164696931839,0.9999970197677612,0.4324030876159668,0.8694295287132263,0.1997833102941513,0.8561370968818665,0.5380556583404541,0.780269980430603,-0.2259347140789032,0.9980043768882751,0.3595426082611084,0.8286990523338318,0.458354115486145,0.9342976212501526,0.5370133519172668,0.9687938690185548,-0.1533647775650024,0.998647153377533,0.3473273515701294,0.8083761930465698,0.4850174486637115,0.9435073137283324,0.5289871096611023,0.9909396767616272,-0.1454694867134094,0.9934493899345398,0.3615150153636932,0.8811419010162354,0.4738505482673645,0.9459179043769836,0.5664814710617065,1.0048409700393677,-0.2119615226984024,0.9976688027381896
C,0.4858030080795288,0.3967601060867309,-0.1910513788461685,0.9999814629554749,0.491312026977539,0.4720352292060852,0.0544607117772102,0.9999650716781616,0.4265224933624267,0.4933455884456634,-0.1610521376132965,0.9999974370002748,0.4716138541698456,0.7258079648017883,0.0908765569329261,0.9999397993087769,0.4396504461765289,0.7291906476020813,-0.0908273383975029,0.999997079372406,0.4324378371238708,0.8694974184036255,0.2000719606876373,0.8572587370872498,0.5381103754043579,0.7803236842155457,-0.2262012958526611,0.9980152249336244,0.3595504462718963,0.8287031650543213,0.4583829045295715,0.934227705001831,0.5370144248008728,0.9688355922698976,-0.1538229435682296,0.998645842075348,0.3473699390888214,0.8083673119544983,0.4850268959999084,0.9434458613395692,0.5289474725723267,0.9909493327140808,-0.1459417641162872,0.9934422373771667,0.3614994287490845,0.8811029195785522,0.4739859998226166,0.9459511041641236,0.5664976835250854,1.00486958026886,-0.2128427028656005,0.9976706504821776
C,0.4858235716819763,0.3968568444252014,-0.1895332038402557,0.9999820590019226,0.491498053073883,0.4724624752998352,0.0543785318732261,0.9999666213989258,0.4265500605106354,0.4936148226261139,-0.1602340340614318,0.9999974370002748,0.4717244207859039,0.7260799407958984,0.0905355811119079,0.999941110610962,0.4396544694900512,0.729708194732666,-0.0904805436730384,0.9999971389770508,0.4324665367603302,0.869584321975708,0.1982347816228866,0.860174298286438,0.5381739139556885,0.7803875803947449,-0.229984313249588,0.998034119606018,0.359610378742218,0.8286058306694031,0.4541002810001373,0.9343778491020204,0.5370163321495056,0.9688875079154968,-0.1564317643642425,0.9986473321914672,0.3474591672420501,0.8083217740058899,0.4805650413036346,0.94357830286026,0.5288946032524109,0.9909552931785583,-0.148466557264328,0.9934592843055724,0.361441820859909,0.880999743938446,0.4693422019481659,0.946211576461792,0.5665959715843201,1.0049359798431396,-0.2163663655519485,0.9976805448532104
C,0.4858394861221313,0.3968586325645447,-0.1885115206241607,0.9999823570251464,0.4915661513805389,0.4725553393363952,0.0543441250920295,0.9999675154685974,0.4265607297420501,0.4936061799526214,-0.160065695643425,0.9999974370002748,0.4717757701873779,0.7260695695877075,0.0904546305537223,0.9999417066574096,0.4396542906761169,0.7297702431678772,-0.0903986543416976,0.9999971389770508,0.4324688613414764,0.8695763945579529,0.1978014707565307,0.8613053560256958,0.5381934642791748,0.7804270386695862,-0.2308304756879806,0.9980397820472716,0.359628289937973,0.8285561800003052,0.4534776210784912,0.934408724308014,0.5370163321495056,0.9689120650291444,-0.1572942733764648,0.998647391796112,0.3474883139133453,0.8083048462867737,0.4799176752567291,0.9436048865318298,0.5288714170455933,0.9909624457359314,-0.1493383198976516,0.9934660792350768,0.361429899930954,0.88096684217453,0.4686720967292785,0.9462979435920716,0.5666453838348389,1.00499427318573,-0.217352032661438,0.9976840615272522
C,0.4858807027339935,0.3963790237903595,-0.1868132352828979,0.9999827146530152,0.4915140569210052,0.4719404280185699,0.054502360522747,0.9999691843986512,0.4261806309223175,0.4930348396301269,-0.1602753102779388,0.9999974370002748,0.471983790397644,0.7240707278251648,0.0903887301683425,0.9999426007270812,0.4396224617958069,0.7291957139968872,-0.0903333947062492,0.9999971389770508,0.4322907626628876,0.869279146194458,0.1981663852930069,0.85914546251297,0.5382176637649536,0.7805638313293457,-0.233176440000534,0.997990906238556,0.3595330715179443,0.8284632563591003,0.4579634368419647,0.9330861568450928,0.5369704961776733,0.968958616256714,-0.1597638875246048,0.9986294507980348,0.3473885655403137,0.8082534670829773,0.4849358797073364,0.9429094791412354,0.528724193572998,0.9909704327583312,-0.1517967134714126,0.9934629201889038,0.3613796830177307,0.880829393863678,0.471491664648056,0.9452075958251952,0.5665943026542664,1.0050314664840698,-0.220399796962738,0.9976540207862854
C,0.4858985245227813,0.396221250295639,-0.1865522563457489,0.9999828338623048,0.4914443492889404,0.471792608499527,0.0545865707099437,0.9999698400497437,0.4260860383510589,0.492857426404953,-0.1605801433324813,0.9999974370002748,0.4720582962036133,0.7235649824142456,0.0903856083750724,0.9999430179595948,0.4396054148674011,0.7290489673614502,-0.0903304517269134,0.9999971389770508,0.4322262406349182,0.8692138195037842,0.1981992870569229,0.8580448627471924,0.5382304787635803,0.780581533908844,-0.2331863492727279,0.997965931892395,0.3594863712787628,0.8284520506858826,0.4587783813476562,0.932464361190796,0.5369361639022827,0.9689490795135498,-0.1597748696804046,0.9986199736595154,0.3473540842533111,0.8082448840141296,0.485812783241272,0.9425719380378724,0.5286916494369507,0.9909220933914183,-0.1518054157495498,0.99345463514328,0.3613598942756653,0.8807449340820312,0.4722319543361664,0.944701850414276,0.566507875919342,1.005013108253479,-0.220345452427864,0.9976386427879332
C,0.4859385192394256,0.39471235871315,-0.1864736825227737,0.9999828338623048,0.4911240041255951,0.4707037210464477,0.0545568205416202,0.9999706745147704,0.425873726606369,0.4917452335357666,-0.1644297987222671,0.9999974966049194,0.4723493754863739,0.7232071161270142,0.0905468389391899,0.999943733215332,0.4396639466285705,0.7289955019950867,-0.0904961600899696,0.9999971389770508,0.4320937693119049,0.8687485456466675,0.2080920487642288,0.8542038798332214,0.5382732152938843,0.7805966138839722,-0.2318189144134521,0.9979320168495178,0.3593536913394928,0.8284295201301575,0.4728138148784637,0.9308378100395204,0.5368452072143555,0.9682631492614746,-0.1588467061519622,0.9986069798469543,0.3472532629966736,0.8082143664360046,0.5000136494636536,0.9418578743934632,0.5286775231361389,0.99003267288208,-0.1508906781673431,0.9934915900230408,0.3613579571247101,0.8805025219917297,0.4876804649829864,0.9437919855117798,0.5660656690597534,1.00443696975708,-0.2190808951854705,0.9976253509521484
C,0.4859735369682312,0.392465204000473,-0.1899159550666809,0.9999826550483704,0.49078169465065,0.4680003225803375,0.0544274598360061,0.9999707341194152,0.4256984293460846,0.4883432388305664,-0.1666383147239685,0.9999974966049194,0.4723817408084869,0.7221965789794922,0.0909317731857299,0.9999446272850036,0.4396742880344391,0.7280355095863342,-0.0908896848559379,0.9999971389770508,0.4319832324981689,0.8668778538703918,0.2145244628190994,0.8516430854797363,0.5382815599441528,0.7804415225982666,-0.2300777286291122,0.9979291558265686,0.3593527972698211,0.8285771012306213,0.4782841801643371,0.9314545392990112,0.536777913570404,0.9675722718238832,-0.1588238179683685,0.9986279010772704,0.3472508490085602,0.8083065748214722,0.5053065419197083,0.9427646398544312,0.5286790132522583,0.9898492693901062,-0.1508934497833252,0.9936244487762452,0.3614116907119751,0.8804107904434204,0.4926038682460785,0.9444565176963806,0.5659576058387756,1.0032737255096436,-0.2190397828817367,0.9976645708084106
C,0.485983282327652,0.3920391201972961,-0.1917575895786285,0.9999827146530152,0.4906424283981323,0.4673041999340057,0.0543578080832958,0.9999709129333496,0.4256598949432373,0.4875681102275848,-0.1673641949892044,0.9999974966049194,0.4723856747150421,0.7219497561454773,0.0911333635449409,0.9999451637268066,0.4396762549877167,0.7277828454971313,-0.0910941809415817,0.9999971389770508,0.4319328963756561,0.8664774298667908,0.2157641351222992,0.8505757451057434,0.5382847189903259,0.780386745929718,-0.2295707315206527,0.9979302287101746,0.3593524098396301,0.8286395072937012,0.4804651439189911,0.9316926598548888,0.5367507338523865,0.9675672054290771,-0.1588030010461807,0.9986386895179749,0.3472501933574676,0.808344841003418,0.5075740814208984,0.9431707859039308,0.5286829471588135,0.989858627319336,-0.1508919447660446,0.9936898350715636,0.3614203929901123,0.8803980350494385,0.4948862195014953,0.9447262287139891,0.5659447908401489,1.0029290914535522,-0.2190803587436676,0.9976840615272522
C,0.486013650894165,0.3876450657844543,-0.1936581134796142,0.9999822974205016,0.4902203381061554,0.4633791744709015,0.0504011809825897,0.9999709129333496,0.4256925582885742,0.4837935864925384,-0.172088474035263,0.9999974966049194,0.4723301827907562,0.7189915180206299,0.0913546457886695,0.9999446272850036,0.439622163772583,0.7254865169525146,-0.0913258045911789,0.9999971389770508,0.431595504283905,0.8639774918556213,0.2172727435827255,0.8462520241737366,0.5382426381111145,0.7803988456726074,-0.228646919131279,0.9978747367858888,0.3592554926872253,0.8286242485046387,0.4817691743373871,0.9309519529342652,0.5366451740264893,0.9676454663276672,-0.1585727483034134,0.9986035227775574,0.3469237685203552,0.8083591461181641,0.5088171362876892,0.942600667476654,0.5286809802055359,0.990038275718689,-0.1507332175970077,0.993563175201416,0.3614967167377472,0.880379855632782,0.4973792135715484,0.944032609462738,0.5659127831459045,1.0025886297225952,-0.218221828341484,0.9976274371147156
C,0.4860441088676452,0.3851763308048248,-0.2037316560745239,0.9999822974205016,0.4900724291801452,0.4599208235740661,0.0462125912308692,0.9999708533287048,0.4256858229637146,0.4809941947460174,-0.175986647605896,0.9999974966049194,0.4720989465713501,0.7163695096969604,0.0914159640669822,0.9999436140060424,0.4395651221275329,0.7228654026985168,-0.0913899913430213,0.999997079372406,0.430894523859024,0.8608520030975342,0.2168016135692596,0.8444778919219971,0.5381469130516052,0.7803848385810852,-0.2294354438781738,0.9978466629981996,0.3591185808181762,0.8286283612251282,0.4852659404277801,0.9304251670837402,0.5366352796554565,0.9680328369140624,-0.1600416004657745,0.998581051826477,0.3467534780502319,0.8085466623306274,0.5126903653144836,0.9421284198760986,0.5287268757820129,0.990391969680786,-0.1524687558412552,0.9934312105178832,0.361564964056015,0.880431592464447,0.5015538930892944,0.94327050447464,0.5659141540527344,1.0026265382766724,-0.2209005504846573,0.9975791573524476
C,0.4860611259937286,0.3826217651367187,-0.2024595439434051,0.9999821782112122,0.4896325767040252,0.4575406610965729,0.0464346744120121,0.9999701976776124,0.4257092177867889,0.4781515896320343,-0.1779414117336273,0.9999974966049194,0.4715465009212494,0.714753270149231,0.0921034589409828,0.999941110610962,0.4394587576389313,0.7208166718482971,-0.0920851156115531,0.9999969601631165,0.4304409921169281,0.8589428663253784,0.2178016901016235,0.8400855660438538,0.5380371809005737,0.7803565263748169,-0.2299143373966217,0.9978122115135192,0.3590665161609649,0.8286194801330566,0.4888375699520111,0.9283654093742372,0.5365922451019287,0.9697513580322266,-0.1622540205717086,0.998551905155182,0.3465648591518402,0.8087106943130493,0.5163760185241699,0.9404728412628174,0.5287787318229675,0.9922752380371094,-0.1551399379968643,0.993272066116333,0.3616579473018646,0.8804247975349426,0.5051798820495605,0.9414387941360474,0.5661451816558838,1.0026682615280151,-0.2255585789680481,0.9975184202194214
C,0.4861038625240326,0.3814527690410614,-0.2059834152460098,0.9999823570251464,0.4895791411399841,0.4566726088523865,0.0458035916090011,0.9999701380729676,0.4257073104381561,0.4770632684230804,-0.17990343272686,0.9999974966049194,0.471408873796463,0.7141176462173462,0.0922753065824508,0.999939501285553,0.4393896758556366,0.7197971343994141,-0.0922577381134033,0.9999969005584716,0.4302384555339813,0.8583375215530396,0.2173455208539962,0.8385517001152039,0.5379124283790588,0.7803561687469482,-0.2327892482280731,0.9978008270263672,0.3589679896831512,0.8286266922950745,0.4897698163986206,0.9272803664207458,0.5365768074989319,0.97058767080307,-0.1643711626529693,0.9985436797142028,0.3464924991130829,0.80879145860672,0.517566978931427,0.9396802186965942,0.5287805795669556,0.9929422736167908,-0.1573699563741684,0.9931600689888,0.3616813123226166,0.8804302215576172,0.5059768557548523,0.9405013918876648,0.5662733316421509,1.003088116645813,-0.2294456660747528,0.9974876642227172
C,0.4862345457077026,0.3797133266925812,-0.2050147056579589,0.9999821186065674,0.4895583391189575,0.4551906585693359,0.0462237671017646,0.9999691843986512,0.4257224500179291,0.4756100475788116,-0.1807553619146347,0.9999975562095642,0.4712344706058502,0.7135195136070251,0.0926718264818191,0.9999361634254456,0.4393413066864013,0.7184852361679077,-0.0926539599895477,0.999996781349182,0.4299509227275848,0.8577719330787659,0.2168356329202652,0.8340009450912476,0.5376425385475159,0.7803219556808472,-0.2363088577985763,0.9977617263793944,0.358750969171524,0.8286176323890686,0.4899971187114715,0.924246072769165,0.5365691781044006,0.9709764122962952,-0.1664683669805526,0.9985027313232422,0.3463767766952514,0.8088244199752808,0.5179157257080078,0.9373687505722046,0.5287860631942749,0.9931544065475464,-0.1594085246324539,0.9928832650184632,0.3617137968540191,0.8803001046180725,0.5059542059898376,0.9380703568458556,0.5663245916366577,1.0038578510284424,-0.2317964434623718,0.9973944425582886
C,0.4862886965274811,0.3791167140007019,-0.2048486769199371,0.9999818205833436,0.4895581305027008,0.4547450244426727,0.0474766679108142,0.9999684691429138,0.4257228374481201,0.4751790165901184,-0.180234208703041,0.9999975562095642,0.4712026417255401,0.7133840918540955,0.092906080186367,0.9999343752861024,0.4393217265605926,0.7180240750312805,-0.0928863063454628,0.9999967217445374,0.4298844933509826,0.8575563430786133,0.2158763706684112,0.8315632939338684,0.5375419855117798,0.780284583568573,-0.2377871423959732,0.9977403283119202,0.3586213886737823,0.8286101818084717,0.4890306890010834,0.922875702381134,0.5365657210350037,0.9710111618041992,-0.1675320118665695,0.9984806180000304,0.3462933897972107,0.8088279366493225,0.5168118476867676,0.936359167098999,0.5287948846817017,0.993150234222412,-0.1604571193456649,0.9927549362182616,0.3617216050624847,0.8801723718643188,0.5051450133323669,0.937024176120758,0.5663204789161682,1.0041625499725342,-0.2329888790845871,0.9973487854003906
